Year,Hartlepool and Stockton-on-Tees,South Teesside,Darlington,Durham,Northumberland,Tyneside,Sunderland,West Cumbria,East Cumbria,Manchester,Greater Manchester South West,Greater Manchester South East,Greater Manchester North West,Greater Manchester North East,Blackburn with Darwen,Blackpool,Lancaster and Wyre,Mid Lancashire,East Lancashire,Chorley and West Lancashire,Warrington,Cheshire East,Cheshire West and Chester,East Merseyside,Liverpool,Sefton,Wirral,"Kingston upon Hull, City of",East Riding of Yorkshire,North and North East Lincolnshire,York,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",Sheffield,Bradford,Leeds,Calderdale and Kirklees,Wakefield,Derby,East Derbyshire,South and West Derbyshire,Nottingham,North Nottinghamshire,South Nottinghamshire,Leicester,Leicestershire CC and Rutland,West Northamptonshire,North Northamptonshire,Lincolnshire CC,"Herefordshire, County of",Worcestershire CC,Warwickshire CC,Telford and Wrekin,Shropshire,Stoke-on-Trent,Staffordshire CC,Birmingham,Solihull,Coventry,Dudley,Sandwell,Walsall,Wolverhampton,Peterborough,Cambridgeshire CC,Suffolk CC,Norwich and East Norfolk,North and West Norfolk,Breckland and South Norfolk,Luton,Hertfordshire CC,Bedford,Central Bedfordshire,Southend-on-Sea,Thurrock,Essex Haven Gateway,West Essex,Heart of Essex,Essex Thames Gateway,Camden and City of London,Westminster,Kensington & Chelsea and Hammersmith & Fulham,Wandsworth,Hackney and Newham,Tower Hamlets,Haringey and Islington,Lewisham and Southwark,Lambeth,Bexley and Greenwich,Barking & Dagenham and Havering,Redbridge and Waltham Forest,Enfield,Bromley,Croydon,"Merton, Kingston upon Thames and Sutton",Barnet,Brent,Ealing,Harrow and Hillingdon,Hounslow and Richmond upon Thames,Berkshire,Milton Keynes,Buckinghamshire,Oxfordshire CC,Brighton and Hove,East Sussex CC,West Surrey,East Surrey,West Sussex (South West),West Sussex (North East),Portsmouth,Southampton,Isle of Wight,South Hampshire,Central Hampshire,North Hampshire,Medway,Kent Thames Gateway,East Kent,Mid Kent,West Kent,"Bristol, City of","Bath and North East Somerset, North Somerset and South Gloucestershire",Gloucestershire CC,Swindon,Wiltshire,Somerset CC,"Bournemouth, Christchurch and Poole",Dorset,Cornwall and Isles of Scilly,Plymouth,Torbay,Devon CC,Isle of Anglesey,Gwynedd,Conwy and Denbighshire,South West Wales,Central Valleys,Gwent Valleys,Bridgend and Neath Port Talbot,Swansea,Monmouthshire and Newport,Cardiff and Vale of Glamorgan,Flintshire and Wrexham,Powys,Aberdeen City and Aberdeenshire,"Caithness and Sutherland, and Ross and Cromarty","Inverness and Nairn, Moray, and Badenoch and Strathspey","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",Na h-Eileanan Siar,Orkney Islands,Shetland Islands,Angus and Dundee City,Clackmannanshire and Fife,East Lothian and Midlothian,City of Edinburgh,Falkirk,"Perth and Kinross, and Stirling",West Lothian,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",Glasgow City,"Inverclyde, East Renfrewshire, and Renfrewshire",North Lanarkshire,Scottish Borders,Dumfries and Galloway,East Ayrshire and North Ayrshire mainland,South Ayrshire,South Lanarkshire,Belfast,"Armagh City, Banbridge and Craigavon","Newry, Mourne and Down",Ards and North Down,Derry City and Strabane,Mid Ulster,Causeway Coast and Glens,Antrim and Newtownabbey,Lisburn and Castlereagh,Mid and East Antrim,Fermanagh and Omagh
1986 Q1,0.942106015,0.280505661,-0.191180823,-1.234921987,-0.206347711,-0.578234683,1.291481339,1.638088763,1.215848296,0.31863191,0.335140482,0.759091474,-1.681679836,-2.123779871,-1.084408249,-0.216864037,1.839826174,-1.734810259,-1.792384825,1.870568502,-0.533288277,-1.513803584,0.541522645,-0.217342,0.885416599,-0.56466458,0.407826544,-0.584624444,1.158423201,-1.776486708,0.44233786,0.114887819,1.561221662,0.394565297,0.284490017,0.65391866,0.097659216,-1.29603016,0.735962147,-2.326019207,0.870546637,-1.341960979,-0.955775181,-1.101375963,-0.634747338,0.105654611,0.931751726,1.015063549,-0.263511942,0.099192195,0.362857385,-1.664511319,-0.707845033,0.484545606,-1.869919052,-0.036505299,1.749027407,0.312111433,-0.884347619,0.990118238,0.263933969,-1.409798131,0.444297175,1.610171229,-0.944445333,-1.801395917,0.737413598,-0.513067761,-0.069962634,-0.521595168,0.94914466,1.746046451,-0.803101993,-0.996942873,1.271591341,-0.21811218,0.315135378,0.562738024,0.011362684,-0.768245384,-0.156115613,0.60450586,0.46018896,0.41782084,0.931443276,0.570525721,0.578453842,0.898309786,-1.474910252,0.756490329,-0.567287273,0.707493634,-1.424473795,-1.139092679,-0.599181693,1.13493908,-1.446193724,0.571586239,-0.671722172,-0.301136477,-1.357470793,-0.462641775,0.099555399,-0.677667762,1.181707495,0.286866348,-1.052458536,1.005928555,-0.08162967,0.106497439,-0.206817219,0.169262349,-0.192251536,-1.283418777,-2.233632439,0.562457567,-0.699444402,-0.916839805,-0.117967776,0.228020193,1.403760476,1.194453481,1.023277626,1.338135143,-0.204200047,-0.958040862,0.63227289,1.317880167,-0.370573403,1.472133695,-1.40343491,1.095222263,1.724919613,-1.082712272,0.208236358,0.954941667,0.11306243,-0.350468182,-0.252885893,0.818309581,0.811649732,-1.358492829,0.477358188,1.337232473,1.612563202,-0.347899641,0.509217798,-0.038035573,1.092096995,-1.050076655,0.390559448,-0.798441513,-0.824187311,-1.690359471,-0.268242536,-0.976879625,1.351522172,0.619394599,-0.968109058,1.644904405,-0.089143348,-1.071753008,1.968939432,0.576208098,-0.273295284,-0.574983453,0.912898075,-0.53998704,,,,,,,,,,,
1986 Q2,-1.083312711,-0.781995012,0.802191633,-1.855489448,-0.014305781,0.474709676,0.429961476,1.016245272,-0.826217648,-0.556965026,1.646081951,0.734384418,0.887255731,0.52816379,0.398483951,0.226062341,0.868481959,-0.307547549,0.004674258,-0.394478696,-0.028511527,0.845562898,0.135079038,0.407142012,0.04121137,-0.306792091,-0.583266809,-0.165130315,0.814953382,0.431571662,-0.162703846,0.964013295,0.256033451,2.119434715,0.34790088,0.117217117,-0.927004892,1.260142178,1.030304835,0.053398399,0.595706842,0.161204308,0.619631197,-1.760712627,-0.691791187,0.773804269,-0.38350862,-2.026971269,-2.725496376,1.339243101,-1.094873537,0.860362498,0.454381256,0.630949536,-0.892117152,0.256125894,-1.20738918,0.536268005,-0.450388279,-0.4414128,-0.897318502,0.012527121,-1.625578773,-0.297947825,-0.463859649,-1.898136393,-0.014499808,1.063661938,-0.173615777,0.288053814,-0.248667515,0.505904823,-0.658058607,-0.741413222,0.797785474,0.656004049,-0.171929041,-0.443896056,-1.550894518,0.677769522,1.090525651,0.205698677,0.831877813,-0.773045668,-1.664164912,0.102260101,-2.409712326,0.086738858,0.135740509,0.197019872,-0.764628194,-0.877592953,0.758578884,1.531500012,0.206018291,-0.213893645,0.544319401,0.863490775,-0.385067686,-0.666797172,1.212160582,-1.165000058,-0.1788354,-0.35215541,-0.162444875,0.579222137,-0.566569344,-1.220685962,-1.716725509,-1.060199554,-0.092326299,0.511263436,0.861639951,1.051578555,-0.14121009,-2.080784732,-0.063410443,1.641530546,0.273814574,0.583985192,0.032959647,-0.274601864,0.671922699,-0.591547334,-0.4117164,-0.249821559,0.780531401,1.32180158,-1.754186492,-0.044621408,-1.643122604,2.304799352,0.732828232,0.520016251,-0.851461864,-1.230184199,-1.230822229,-1.283747242,1.243252928,-1.090528866,0.139806559,1.340188199,1.90746677,-0.887614257,0.36336595,0.86487803,-1.514319921,0.535842188,1.389710943,0.153954263,0.033161603,1.729157672,-2.267922894,-1.170918829,-3.124367902,1.323660057,0.306953482,-1.155812553,-0.107504453,1.233284688,-0.480602119,1.437430016,0.871585806,-0.455205257,-1.397533008,1.326259167,-0.718770715,-0.567972241,,,,,,,,,,,
1986 Q3,1.504306045,2.105320266,1.023990051,-0.438155837,0.096520039,0.743641303,1.64580866,0.169039418,1.769825342,-0.77884244,-1.093126648,-0.863918263,0.337558899,-0.193459735,-1.10528186,0.055711875,0.04942435,-0.730288049,-0.479440104,0.433009169,0.874922261,0.289540515,0.712659146,-0.258818244,-1.362073271,-1.149835879,-0.424404705,-0.713112271,-0.652299872,-0.741937684,-0.074618232,-1.190552338,2.184111047,-0.768319519,-0.852029201,-2.226582389,-0.079098422,-1.939731281,1.334668482,-0.159136766,-1.235279374,0.144258831,0.201686587,0.318982557,0.898301995,1.2508842,1.255442574,1.062358535,-0.335060038,2.23866909,-0.441363004,-0.781560244,0.710234785,0.142220744,0.193849536,0.969364983,-0.037813905,0.957679491,-0.963588854,-0.569839554,-0.314900388,0.212672418,0.499523815,0.105620855,0.214587624,0.024268622,-0.553692509,-0.714980961,-1.135580855,0.419064565,-0.847216749,0.154501586,0.375393272,2.319219327,-0.993068969,-0.498326146,0.798796814,0.288572742,-1.191930926,1.381225747,1.026316345,0.111189238,0.537261865,-0.935783992,-0.456385784,-1.960890181,-1.791996144,-0.317224219,0.397766444,-0.950096797,0.807846331,1.133466646,-1.754105028,0.187474917,1.280998864,0.625436728,-1.076251485,-0.027151181,-1.564578378,0.892698239,0.519338281,-1.231007861,0.318541372,0.994435083,-1.95317044,-0.868471635,0.487542445,0.401920274,1.028126474,-1.54495621,-1.468481133,0.516313814,0.5181717,1.09804443,-0.002556342,0.124062356,-0.63003677,0.081314327,0.089877966,-0.281371148,1.407454188,0.515760562,-0.603525025,-0.777412822,-0.19984423,0.055478852,0.651623679,-0.426787298,-1.061554526,0.050378722,0.026089146,0.534612079,-0.033211842,0.202131322,0.330374872,0.472405921,0.763951755,0.957510134,0.37590505,0.768747336,0.732978012,0.305708765,-0.739366441,0.483747506,-2.442699913,0.164602113,0.714752299,0.613160376,-0.525790855,-0.594755446,-0.481623979,-0.52795147,-0.213357028,0.270153416,-0.184391846,-0.787522954,-1.10194427,0.33035057,-1.714772383,-1.054842841,0.797634143,-1.106731179,-0.757544392,-0.791588459,1.093879958,-0.476975827,-1.158560526,1.552223067,,,,,,,,,,,
1986 Q4,-1.900587102,0.894269691,-0.309011139,1.66254135,-2.012420445,-0.006362925,-0.480918933,-1.711070117,1.305750365,0.249313581,-0.196966435,2.052908735,0.213930228,-1.009197135,-0.564533963,0.092591032,0.787845497,0.468371122,-0.823890829,-0.278414281,-0.629426109,1.635484644,1.301327526,0.195121761,0.086710707,-0.289361962,1.09200015,0.219019587,-0.905266679,-0.290918436,-0.134185025,0.664499479,0.517501401,-0.768316624,-0.2742909,-0.541492505,0.819691622,0.25659442,2.151625505,0.896119188,1.097546215,0.476373205,-1.321364474,-0.801008158,0.450766665,-1.319416006,0.296719915,0.020262556,0.755827923,-0.691806006,0.689767446,0.560899324,0.2689077,0.462940606,-0.124591803,-1.792465038,0.765888276,0.026881838,0.82221379,-0.255803092,0.383692557,-1.512320236,-0.550140119,-0.324424925,1.216564214,-0.739484601,-1.04654265,0.653647536,-0.544391329,0.693733151,1.508891494,-0.412286363,-1.275332157,-0.070837991,1.409980195,-0.689066187,1.59854262,-1.083787514,0.859566464,0.944703787,-0.713685602,-0.354186112,0.661360208,0.214793343,1.516912282,1.007119624,-0.143800828,-0.176412384,1.516938522,-2.19848768,1.507688025,-0.85767821,-0.704230244,-2.170801979,-0.454721316,-1.083839711,-0.213357447,0.974353417,0.121695246,-0.992460234,0.551721097,-0.53753843,-0.35567743,0.964977536,1.108009742,1.744689917,-0.114654373,0.744525573,-0.079209541,0.268378274,0.563276701,-1.566153589,0.200341122,0.181563082,-1.892292565,0.84485413,-0.008674565,-2.126281526,0.626966624,-0.857987115,0.149448775,-0.428038193,-1.362759397,-0.568089091,1.303588303,1.540849267,-0.636051266,0.740559732,-0.216846691,-0.354073115,0.285154,0.682302207,0.55089339,-0.130018489,-0.739544981,1.797613707,0.083410506,0.856643864,0.186537017,0.019716161,-1.186798759,-0.54920254,-0.553024558,0.203456842,1.195202971,1.499481161,2.289847594,-0.489354372,1.080960634,0.851366497,-0.677991565,0.291459472,-1.193260049,0.183442376,0.605339717,1.047797518,0.707813893,1.365668749,1.828799448,1.034899521,0.525954304,-1.157180763,-0.970120215,-0.382607923,-0.035924015,0.608886275,0.06353467,0.103347957,,,,,,,,,,,
1987 Q1,0.349612874,1.169512601,-0.074554372,0.752166883,-1.646677875,0.108325984,-0.092839496,0.552820296,-0.41838045,-1.454795909,0.927445035,0.321983072,0.483386756,-0.171827852,0.046212985,0.85684491,-0.717062993,-2.352324544,-0.360369756,-0.370374156,-0.75387798,-1.456453413,-0.529924462,-0.613297546,0.265047041,0.698359726,-0.482389847,1.088778827,1.103322357,0.38703141,0.799168368,-0.642299988,0.045989089,-1.33764476,0.30559255,-1.236296566,1.349605935,2.642348848,1.949078073,-1.988381667,1.535442445,-0.613423084,-1.46888204,1.057185031,1.452734811,0.294398097,0.067170323,0.945764841,-0.639916,-0.498594453,-1.873671487,-0.733758323,-0.623734019,0.183416088,0.909720249,0.875959609,1.016068729,1.402021761,-1.397524036,-0.243722349,-0.97921737,-2.011287754,-0.238975266,1.608112766,-0.300014358,0.419110719,1.130137571,0.666331799,0.356561427,-0.652193617,-0.120552135,-0.282834282,-2.548142633,0.073610877,-0.071170914,0.003569452,-0.820171522,-1.134954715,1.057728811,1.559724663,-0.013947444,2.682779688,-0.332893759,-0.344127902,1.25628385,1.559718245,-0.775536971,0.44600416,-0.156244527,-1.267644398,-1.114316603,-0.586594798,-0.859005702,0.000190335,0.58063846,-1.080344018,0.170875045,-1.582530325,-0.116571485,-0.293473193,1.924744677,-0.657653223,1.343617359,-0.327631453,-1.676958367,-0.856733971,0.189293706,2.640842991,-0.362525449,-0.701322657,0.006900409,1.121074531,0.256443415,1.276942333,0.743447679,0.565089342,-0.025783503,1.376383416,0.447307238,0.537234271,1.084052064,-0.496561244,0.012815096,0.831129039,-1.630238986,-0.819277714,1.502048465,0.773687509,-0.14798863,0.143068177,-1.890252749,-1.577379397,0.22598604,0.103589782,0.531626737,-0.113228557,-0.462086276,0.066173988,0.989806237,-1.451055793,0.941495119,-0.354415469,-0.117023775,0.139288832,-0.353065288,0.857392832,0.631494836,0.260359121,-0.878180832,0.179962527,-1.538930742,-1.610667411,-0.799653233,0.951736473,-1.50837632,1.960112689,0.235575605,0.674270434,0.728907087,0.244394115,1.184609758,0.301940639,0.598144089,0.552695503,0.520270649,-0.837166083,-0.306315327,-0.647261089,,,,,,,,,,,
1987 Q2,-0.486803304,1.575380181,1.356616601,-0.143348998,0.017077782,1.643734309,-0.431242791,-0.396864825,-0.956237596,-0.090362305,-0.101397614,0.227413295,-0.777535199,-1.945546586,2.184368004,0.43042756,-2.126686935,-0.280120446,-0.481360567,-0.720301371,0.671695992,-0.575699168,-1.565504833,1.750433289,-2.185269693,-0.308966768,0.563018163,0.371240743,-0.740858879,-0.933652801,0.36866414,-0.346006138,2.212602358,0.2047468,-1.025372632,0.953275722,0.702840001,2.396847128,0.309573007,1.013740238,-0.771901492,-0.287183577,-0.586921355,-0.686860266,-0.398250964,1.303453256,-0.577117515,-1.433250819,-0.893074357,-0.131810449,-0.827645825,0.76362156,1.102244755,0.65851363,-0.421319095,0.426066046,0.806169974,0.148836344,1.163354734,1.973928358,1.10936939,-0.449181388,-0.05667545,-0.552333566,0.379243411,0.350642265,-0.221562134,-0.333381294,0.86076537,-0.011886174,-0.806044711,1.301719725,1.242489445,-0.551936056,0.19941003,-0.296561211,0.641144568,1.011279627,0.361314629,0.086712656,0.888730486,0.434029619,-0.523457673,0.254999142,0.212234655,-0.339124624,0.198277024,-0.42727524,-1.977366491,-0.534295944,0.033092828,0.78354066,-0.24274273,0.976544808,-1.72772122,0.239074815,0.745605829,-0.57340572,1.761123228,-1.265369915,-0.371326244,2.024160816,1.310788173,-0.198905945,-0.067634153,1.666975367,-0.715499459,-0.010684408,0.567974472,0.112898306,1.249328487,-0.88994797,1.612896589,-1.109957147,-0.781743093,-0.83318709,0.51942608,-0.33414958,-0.084414896,-0.808240659,0.282663125,-2.000599254,0.551912528,1.453683638,0.439846795,-1.426758865,-2.224058188,-0.242937784,-0.490885395,1.053387847,-0.610753384,0.009669077,0.72012874,0.149257864,2.057258585,0.472212553,0.036063468,1.206261395,-0.524068,0.481278893,-1.098009624,0.535746851,0.958515536,-2.198910863,-1.233382731,1.151780563,1.457209474,0.905274465,-0.044536591,-0.134736058,1.194057722,0.864884057,-0.392560713,1.759556886,1.405280681,-1.808163563,0.356275347,-0.217803537,-0.332867731,-0.512544718,0.638795783,-2.053061466,0.801756391,0.038283816,-0.085953393,-1.155836092,1.186625837,0.076512244,,,,,,,,,,,
1987 Q3,-0.617924771,-1.244942792,0.000310181,1.016789638,-0.100516222,-1.246673746,0.589173803,0.717032868,1.50796248,0.647332772,-1.385636813,-0.100740589,0.058417711,1.361989023,-0.074464265,0.210669626,-1.612610828,-0.132137588,-0.286518384,-1.213280087,0.212670102,0.845861138,-0.222361085,-0.521524189,-1.663506408,0.488235968,-0.791189896,-1.039939514,0.277815805,0.146434233,-0.955013207,-0.637158537,-1.02205755,-0.50644226,0.821222801,-0.383061764,-1.016817157,0.966374601,0.142658695,-0.385619368,-0.725214971,0.961506347,-1.35291587,-1.282992044,-0.321094254,-0.306309982,1.331476303,-0.491025249,0.795054108,0.849840015,-0.308807077,-0.144305079,-0.560947332,0.563856181,0.741217143,1.481361248,-1.34797221,0.330151571,-0.608080089,-0.644774961,1.735108501,-0.598666105,-1.713764114,-1.099371228,-0.555058092,-1.483056689,1.479235288,1.376623207,1.033157074,-0.655672247,-0.230736831,-1.102542818,1.17409539,-0.057918571,-0.605696505,1.49066299,-0.724521996,-1.54370018,-1.226615259,-0.23033498,-0.067362746,1.280868942,-0.267910333,0.327152437,0.196962658,1.16848051,-1.050495504,-0.494717498,0.83195168,0.19501271,-0.15780562,3.513687137,-0.337012106,0.328024613,1.053983465,-0.7503571,1.997795316,0.0176535,0.178584478,-1.613317532,-1.276433194,-0.587759495,-0.891390296,0.572445873,1.299229213,-0.067983686,-2.086734997,-1.264116659,-1.516938129,-0.587027233,-0.019742697,-0.400140346,0.183290165,-3.032592255,0.067014843,-0.96838864,0.958493412,0.245319234,1.015173549,1.654634699,0.088935046,-1.938521415,1.125048832,-1.168913762,1.293524476,0.965553842,1.5790976,0.023154816,0.539918893,-1.525553902,1.154114549,0.115738319,-0.946032414,0.033422313,0.479744496,-1.434453849,0.298892984,0.527872284,-0.298109058,-1.873390475,0.187865395,0.865311422,-0.335037357,0.171766509,-0.686166806,2.227342641,-2.223023294,-0.183472763,0.989608072,-1.505191214,1.148525091,0.260087209,-1.439342864,0.249472881,-0.88003777,1.33752961,-1.693213379,-0.497173063,-0.447400795,-1.636634047,-0.443690535,1.250556388,-1.982470503,-0.733959069,-2.190078795,0.266445126,-0.055470328,0.037592556,,,,,,,,,,,
1987 Q4,0.793956083,-0.152379314,-0.892613141,0.732667388,-0.248597451,-0.623822518,2.32936498,1.536733866,0.720283526,-1.145419564,1.066842317,-0.129587026,1.045460589,-1.452007584,-1.17074499,-1.03312796,-2.355510494,1.676411802,-0.520782147,-0.410694093,-0.48849178,0.731157026,-0.848562698,0.961600464,-0.67513282,-1.582779836,-0.93755588,-1.152046225,-0.292713825,-0.152570769,-0.226901928,0.337974377,-0.884970394,-1.039825742,-2.018118994,0.298793216,-0.312992895,0.203985556,-0.375867665,-0.082822263,0.162688423,-1.917262501,1.277236274,0.91179683,-0.956874356,-0.14516792,0.461380836,0.747074697,-0.917477681,-1.623210816,1.139090571,-0.528188907,-0.424635328,0.300323714,1.511063224,-1.548015486,0.369543671,-1.922240957,-2.062123187,0.644877731,-0.412462448,-0.750428847,-1.211296062,0.636998299,-1.018553642,0.683272652,-0.092777553,-0.461077542,0.440034595,0.358001036,1.146881196,-0.986307361,-1.853606729,-1.954806239,0.16646492,0.393958364,1.032084756,0.315119145,-0.54257542,-1.298745262,0.058380537,1.338850924,0.387971111,0.780944762,0.620248911,-0.368871662,1.898552623,-1.288719836,0.315582912,1.002361137,-0.599350364,0.843746696,0.572553659,-1.445822948,0.284383987,-0.371837918,-0.47439467,0.022869116,2.371047603,1.152056922,2.126639275,1.209582806,0.674553995,0.132234741,0.584210248,-0.604346147,0.175695752,0.190154717,1.164626292,-2.684540095,-0.679345323,0.859769261,0.335775973,0.512382696,2.474764053,-0.681052568,-1.37535875,-1.069268982,-1.782228972,-0.084867209,-0.314650044,0.812073666,1.327693816,0.644361276,-0.332829753,-0.680994881,0.037867475,-0.553771648,0.348125103,1.462494165,-1.446686,0.729902067,0.072824777,-1.120206146,-1.321550233,-2.485777365,0.701996913,-1.06902002,-0.034008494,-1.080933289,-0.645491483,0.660486197,1.165527353,0.602059125,-2.114098452,0.525206309,0.463335227,-0.694190484,0.709167127,1.105654615,-0.375632864,-0.359134144,0.911768545,-0.057465012,0.171707232,0.450463378,1.062678079,0.178840579,0.433188901,1.022512182,0.347355628,-1.822180893,-1.10361554,0.119789535,-0.777819929,-0.868617016,1.096219061,1.843021512,,,,,,,,,,,
1988 Q1,0.221837728,-0.465979925,-0.127994767,0.119481058,0.20293812,-0.209620417,-0.633272167,-0.298964883,-0.300357901,-0.471621451,1.167160545,0.353911423,0.755265523,0.945010817,1.18541415,-0.322486399,-0.009350588,0.179233072,-0.854529041,-1.398604315,-0.189920458,-0.242378395,0.351061598,1.426833601,-0.034625008,1.652807472,-0.247807607,-0.037305381,1.922311561,1.168786039,0.805998155,0.292173335,0.031013294,-1.062537234,1.106344833,1.902753578,0.071444722,1.414620942,0.368445806,1.417806423,-0.311454701,-0.064142058,0.579755694,0.634102664,-0.093075744,-0.458410428,-1.174477782,0.134560703,1.824480683,0.577582171,1.17221994,0.75982295,1.956508595,-0.333397059,0.611671512,0.85567083,-1.338637325,1.774471697,0.074851368,-0.442871837,-0.792600241,-0.524805459,-2.335270454,0.140958206,-1.480638586,-0.737992252,0.053638189,1.094382857,-1.138201822,-0.96528843,-0.042164518,0.587779572,-0.050089054,2.511966843,-0.035588517,-0.471600847,-1.342855319,0.379370246,1.299922073,1.120664522,-2.376887035,1.621611929,-0.069328818,-0.353621475,0.777055058,-0.521443395,-0.564931885,-1.156497294,0.556333562,-0.062846758,1.062411001,1.305561738,0.001889537,-1.377906832,-0.092279512,-1.05819665,0.273631686,-0.994277934,0.372615034,0.732356168,-0.493555535,-1.895336494,0.307758503,-1.179699394,2.627262113,-1.251705204,-0.91849109,-0.542251692,-1.148704408,-0.311766433,-0.244005505,-0.58486143,-0.27055074,-0.63987787,-1.41979747,1.16733091,0.179897155,-0.405632016,-0.883604804,-0.110728675,-0.824766745,-0.277787167,0.645004107,-0.769129309,-0.260053216,-0.730361651,-0.926971332,1.008387877,-0.735092456,0.519159642,0.269299986,-0.7667288,-0.004924347,0.977796372,-0.56216609,0.072178616,-0.287110228,0.811420293,0.561746961,0.928129221,1.101283475,0.596009015,-1.005344425,-0.929478672,-1.035935431,0.320940083,-1.903036208,-1.1856029,0.923039465,-0.13240772,0.215995914,-1.245209589,1.251655702,1.677944689,-0.659843306,-1.598435577,-1.457277766,1.035333222,0.994291811,-0.71482094,-0.710373022,-0.149471489,1.28335037,-0.936293787,-0.561193495,0.276961338,-0.291647668,-0.863508577,,,,,,,,,,,
1988 Q2,-1.324035075,-0.184550515,0.263268707,0.452027864,-0.188447599,-0.247362994,0.316982185,1.42347036,-0.363059258,-1.400084901,0.863786042,1.224255579,0.620031601,1.177720435,-1.212877649,0.461032641,-0.812862281,-0.878532061,2.362508433,0.035931329,1.46825238,-0.600186289,0.1190987,0.9512504,0.699004827,0.04453924,-0.177533989,-1.32155909,-0.267564623,-0.209213812,-0.011577208,0.159359485,-0.364968423,-1.278646065,-0.591016741,0.543981478,0.595481512,-1.335203655,-0.282423115,-0.95894474,-0.675916913,2.031535782,0.395100687,1.026716958,0.861586074,-1.101007769,-1.388523426,-0.002492643,1.642411748,0.723981036,0.074118916,0.115626758,-0.814533371,1.29149045,1.660284873,-0.829453952,1.378850808,0.130721965,-0.070174133,-0.01876037,-0.655424543,-0.375552949,1.045752233,0.593161837,1.261736996,-0.629681429,1.221831322,0.206239796,-1.244720201,-1.401223183,-1.382414652,1.799545272,-0.21252386,-0.457869286,-0.906174746,1.429813717,2.526446938,-0.664752069,0.212310241,-0.246081921,-1.985826377,2.040765905,-0.253466893,0.736587392,-1.232624153,-0.706342596,-0.203112703,-0.35204394,1.763295148,0.853839794,-2.064747566,-1.704123179,-1.454588152,0.685419801,1.616950477,2.009642951,-1.871609889,0.451095845,-0.198077244,0.295869649,-1.113694487,0.572923343,0.526833071,0.421959108,0.915903712,0.746118538,-2.887374711,0.78320184,-0.310795442,0.109676781,-0.605784204,0.933676361,0.831157786,-0.949482496,0.621908699,0.94741183,-0.181386243,-0.556131297,0.190518248,1.037618114,1.156709322,0.983767961,0.046045236,-0.61664665,1.395087545,-0.998035796,0.95612129,-0.630597854,-0.075488156,0.858059274,1.316043194,-1.223919131,-0.144474152,-2.976499387,-0.747176096,0.149058947,-0.475503718,1.767782481,-1.344213897,-0.207718457,0.889233873,0.629520197,2.32835597,0.846976424,0.178301667,-0.985453832,1.026236645,-0.208900685,1.922285753,0.442875629,0.312198438,0.757043406,0.229958698,0.876877972,-0.188492514,0.705472247,-0.986161024,-1.495611235,2.040328414,0.278427062,-0.021753393,-0.774159375,0.015510138,-0.432297745,0.369519512,0.095166989,-0.194525588,-0.304879347,,,,,,,,,,,
1988 Q3,1.243933042,-0.248235777,0.960156644,-0.239056957,-0.23846048,-1.421838335,-0.410629531,0.589485357,-2.578064298,0.321871632,-0.992372284,-0.033783729,0.177640675,0.358893569,-0.454403565,-1.361059917,0.691906157,1.03002132,0.724584303,-0.987892225,-1.047604578,-1.433802183,1.167156263,-0.384941134,0.154797429,-0.872786954,-0.255657505,0.574942853,0.861974875,0.663588827,-0.967573996,-0.843232705,-1.808450847,-1.020863828,-0.088235567,0.103570231,0.428728695,-1.550640093,-0.681913668,-0.085409827,1.074823914,1.911763115,0.114899489,-0.217229327,-1.053658908,0.592160965,-2.338807304,1.361920638,0.738953394,0.251204257,-0.328341428,-2.405839155,-1.980530737,0.698586263,-1.058331838,-0.366396052,-2.196578027,0.506154765,0.443177469,0.397765856,0.076788129,-0.995834025,-0.146527672,0.717471018,-0.316712931,0.498252876,-0.605986868,0.485040097,0.51727452,-0.170910615,0.169295889,1.046855195,-0.526692535,-0.223711876,-0.983759144,-0.991629558,0.752953937,0.2209307,-0.720686682,-0.654918397,-0.636090765,0.476889366,0.744035872,1.027171546,-1.481883345,1.574655107,-0.50183168,-0.976180542,-0.056404708,0.616102444,-0.284009871,0.221215086,0.08881778,-1.468864534,-1.062585094,-0.873969727,0.201268291,0.650311737,-0.196807788,0.618928439,0.89106151,0.590935393,-0.968951185,0.172024893,0.101467475,0.30182314,-0.709045083,0.729886247,1.413599921,1.323213019,1.144086206,2.083157959,0.581652496,-0.945234875,-1.21989851,0.39420004,-0.414399522,0.948132247,-0.307551584,1.845623378,0.791543796,-0.596547986,-1.497711173,-0.355447105,0.939777229,-0.818754801,0.177805324,-0.140143622,-1.41614473,-0.823822543,-0.058947957,-1.470324511,-1.354133903,-1.009520091,-0.692524468,0.355852497,-1.195845392,-0.560285997,1.400673434,1.04793972,-0.977701386,0.120029571,1.676139424,1.267137522,-0.436659389,0.585810609,0.432649616,-1.207574715,-0.785357301,-0.895369878,-1.867884442,2.320842645,-0.242653369,-0.553387414,2.091007717,1.219539393,0.616784783,-0.107364815,0.065677898,-0.380272821,-0.783836375,0.85096583,0.998836974,-0.152215098,-1.258093154,0.758896635,-0.284224812,-0.324880437,,,,,,,,,,,
